Date,Carrier,FlightNumber,Origin,Destination,ScheduledDeparture,DepartureTime,DepartureDelay,TaxiOut,WheelsOff,ScheduledArrival,ArrivalTime,ArrivalDelay,AirTime,Distance,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2026-01-26,AA,AA8772,CLT,LAS,0127,0127,0,14,0141,0656,0636,-20.0,289,2312,0,0,0,0,0
2026-01-30,AS,AS7593,ATL,LAS,1843,1912,29,30,1942,2037,2049,12.0,74,592,0,0,0,0,0
2026-03-12,UA,UA7125,SEA,DEN,2239,2239,0,19,2258,0121,0058,-23.0,122,976,0,0,0,0,0
2026-04-30,AS,AS5560,DFW,CLT,1607,1607,0,24,1631,1906,1841,-25.0,139,1112,0,0,0,0,0
2026-04-28,B6,B62834,JFK,DFW,0213,0213,0,16,0229,0549,0532,-17.0,176,1408,0,0,0,0,0
2026-02-25,AS,AS3093,CLT,ATL,0137,0137,0,23,0200,0359,0357,-2.0,102,816,0,0,0,0,0
2026-03-07,AS,AS1772,ATL,DEN,1317,1317,0,12,1329,1733,1711,-22.0,216,1728,0,0,0,0,0
2026-01-09,AA,AA4338,DEN,LAX,1840,1840,0,23,1903,2105,2107,2.0,105,840,0,0,0,0,0
2026-04-08,DL,DL1301,SFO,ATL,1132,1132,0,15,1147,1417,1411,-6.0,125,1000,0,0,0,0,0
2026-04-12,DL,DL573,LAS,ATL,1235,1235,0,28,1303,1738,1717,-21.0,263,2104,0,0,0,0,0
2026-04-24,AS,AS3695,DEN,LAX,0347,0347,0,29,0416,0714,0654,-20.0,167,1336,0,0,0,0,0
2026-03-18,UA,UA8165,DFW,SEA,0332,0332,0,27,0359,0853,0845,-8.0,281,2248,0,0,0,0,0
2026-04-07,B6,B67728,JFK,DFW,1049,1049,0,20,1109,1248,1218,-30.0,79,632,0,0,0,0,0
2026-01-17,WN,WN130,JFK,ATL,1818,1818,0,22,1840,2126,2102,-24.0,148,1184,0,0,0,0,0
2026-02-26,UA,UA9383,JFK,LAX,0210,0210,0,18,0228,0803,0732,-31.0,313,2504,0,0,0,0,0
2026-02-03,AS,AS3872,DFW,ORD,1018,1018,0,29,1047,1643,1641,-2.0,345,2760,0,0,0,0,0
2026-01-10,AS,AS1584,SEA,ATL,1421,1421,0,20,1441,2051,2040,-11.0,350,2800,0,0,0,0,0
2026-03-12,AS,AS8325,ATL,JFK,0916,0916,0,12,0928,1106,1042,-24.0,70,560,0,0,0,0,0
2026-04-03,AA,AA7461,LAX,SFO,0538,0612,34,13,0625,1103,1125,22.0,285,2280,15,4,3,0,0
2026-04-11,UA,UA3101,SFO,DFW,0117,0117,0,12,0129,0610,0550,-20.0,253,2024,0,0,0,0,0
2026-02-26,B6,B67709,JFK,SFO,1839,2130,171,20,2150,0022,0313,171.0,303,2424,127,7,37,0,0
2026-01-06,DL,DL5486,LAX,SFO,2345,2345,0,15,0000,0242,0237,-5.0,137,1096,0,0,0,0,0
2026-03-10,DL,DL6806,LAX,ORD,2025,2025,0,27,2052,0002,0003,1.0,177,1416,0,0,0,0,0
2026-02-23,DL,DL8136,DFW,ATL,1047,1047,0,17,1104,1231,1201,-30.0,64,512,0,0,0,0,0
2026-01-29,B6,B6115,DEN,LAS,2215,2215,0,26,2241,0355,0352,-3.0,300,2400,0,0,0,0,0
2026-03-08,AA,AA1719,DEN,LAX,2325,2325,0,18,2343,0359,0348,-11.0,234,1872,0,0,0,0,0
2026-03-07,AS,AS6959,JFK,ORD,0725,0725,0,25,0750,1242,1229,-13.0,277,2216,0,0,0,0,0
2026-01-01,DL,DL8424,LAX,DEN,2335,0014,39,20,0034,0456,0506,10.0,281,2248,0,0,0,0,0
2026-03-31,UA,UA8239,SFO,ORD,0543,0543,0,17,0600,0735,0719,-16.0,72,576,0,0,0,0,0
2026-04-29,WN,WN5394,SEA,ATL,0531,0531,0,14,0545,0947,0911,-36.0,216,1728,0,0,0,0,0
2026-04-08,AA,AA9388,DFW,LAS,0820,0820,0,22,0842,1451,1429,-22.0,351,2808,0,0,0,0,0
2026-04-14,DL,DL984,SEA,DFW,0915,0915,0,30,0945,1428,1428,0.0,273,2184,0,0,0,0,0
2026-03-15,AS,AS6795,ATL,SEA,0548,0548,0,22,0610,1145,1133,-12.0,317,2536,0,0,0,0,0
2026-03-04,UA,UA2241,CLT,SFO,2308,0034,86,13,0047,0510,0604,54.0,322,2576,35,7,12,0,0
2026-01-12,AS,AS101,ORD,JFK,1858,1858,0,14,1912,2306,2245,-21.0,208,1664,0,0,0,0,0
2026-01-15,DL,DL2762,DFW,LAS,1447,1558,71,26,1624,1934,2030,56.0,247,1976,22,28,6,0,0
2026-04-03,UA,UA4289,LAS,ATL,2010,2010,0,12,2022,0242,0214,-28.0,352,2816,0,0,0,0,0
2026-02-16,B6,B62503,DEN,JFK,1847,1847,0,11,1858,2324,2306,-18.0,237,1896,0,0,0,0,0
2026-02-06,UA,UA1183,CLT,SFO,2133,2252,79,20,2312,0151,0240,49.0,218,1744,4,34,11,0,0
2026-01-28,UA,UA9461,SEA,JFK,1411,1411,0,24,1435,1904,1853,-11.0,253,2024,0,0,0,0,0
2026-01-23,B6,B68064,SFO,CLT,1247,1424,97,14,1438,1822,1936,74.0,295,2360,36,23,15,0,0
2026-02-18,AA,AA1865,CLT,DEN,1945,1945,0,27,2012,0118,0119,1.0,293,2344,0,0,0,0,0
2026-01-07,DL,DL209,LAS,JFK,1513,1551,38,14,1605,1951,2023,32.0,238,1904,23,2,7,0,0
2026-01-18,AS,AS5822,LAX,CLT,0734,1007,153,26,1033,1103,1327,144.0,169,1352,14,95,35,0,0
2026-05-01,AA,AA6044,LAX,DEN,1742,1742,0,17,1759,0017,0010,-7.0,355,2840,0,0,0,0,0
2026-03-03,AA,AA4707,DFW,SFO,1346,1346,0,19,1405,1930,1922,-8.0,304,2432,0,0,0,0,0
2026-01-14,UA,UA2878,DEN,LAS,0833,0833,0,18,0851,1418,1347,-31.0,305,2440,0,0,0,0,0
2026-04-06,AA,AA4937,JFK,DEN,0030,0030,0,20,0050,0213,0211,-2.0,63,504,0,0,0,0,0
2026-04-27,DL,DL3083,SFO,ATL,2244,0027,103,28,0055,0513,0658,105.0,349,2792,56,17,32,0,0
2026-04-06,WN,WN2417,LAX,DFW,0628,0628,0,13,0641,0812,0803,-9.0,64,512,0,0,0,0,0
2026-02-08,AS,AS5238,DEN,LAS,0419,0419,0,25,0444,0916,0912,-4.0,257,2056,0,0,0,0,0
2026-01-08,UA,UA6002,LAS,JFK,1106,1106,0,20,1126,1524,1504,-20.0,218,1744,0,0,0,0,0
2026-04-23,UA,UA3123,CLT,JFK,1541,1805,144,30,1835,1822,2043,141.0,121,968,23,53,65,0,0
2026-04-09,WN,WN3281,DEN,LAX,1810,1914,64,24,1938,0042,0123,41.0,352,2816,23,5,13,0,0
2026-04-09,AS,AS8353,JFK,ORD,0719,0719,0,18,0737,1110,1057,-13.0,191,1528,0,0,0,0,0
2026-03-24,B6,B62346,JFK,CLT,2208,2208,0,30,2238,0124,0129,5.0,156,1248,0,0,0,0,0
2026-03-04,DL,DL9653,LAX,LAS,1220,1220,0,17,1237,1749,1734,-15.0,289,2312,0,0,0,0,0
2026-03-05,DL,DL305,DEN,LAX,2223,2237,14,27,2304,0022,0033,11.0,79,632,0,0,0,0,0
2026-03-12,B6,B68701,JFK,ATL,1606,1606,0,17,1623,2112,2054,-18.0,266,2128,0,0,0,0,0
2026-01-30,WN,WN2951,SFO,DFW,2339,2339,0,28,0007,0242,0233,-9.0,143,1144,0,0,0,0,0
2026-02-06,DL,DL8981,DEN,ORD,2323,2323,0,12,2335,0119,0051,-28.0,76,608,0,0,0,0,0
2026-01-23,AS,AS5304,SEA,DEN,2158,2158,0,23,2221,0041,0040,-1.0,123,984,0,0,0,0,0
2026-03-07,B6,B67809,LAX,CLT,1449,1449,0,23,1512,1857,1856,-1.0,208,1664,0,0,0,0,0
2026-03-25,AA,AA4852,ATL,LAX,1407,1407,0,29,1436,1716,1709,-7.0,149,1192,0,0,0,0,0
2026-04-18,B6,B64151,SEA,DEN,1312,1312,0,30,1342,1944,1928,-16.0,352,2816,0,0,0,0,0
2026-03-27,UA,UA5889,JFK,LAX,0533,0540,7,20,0600,0925,0915,-10.0,192,1536,0,0,0,0,0
2026-04-10,AS,AS8858,SFO,DEN,0238,0520,162,22,0542,0605,0835,150.0,167,1336,107,8,35,0,0
2026-02-24,WN,WN6265,LAX,SFO,1854,1854,0,15,1909,2255,2230,-25.0,201,1608,0,0,0,0,0
2026-03-07,AS,AS6264,ORD,SFO,1227,1227,0,17,1244,1443,1438,-5.0,96,768,0,0,0,0,0
2026-02-11,UA,UA837,JFK,CLT,0228,0228,0,23,0251,0458,0444,-14.0,110,880,0,0,0,0,0
2026-01-16,UA,UA481,ATL,DFW,1756,1756,0,28,1824,2036,2022,-14.0,120,960,0,0,0,0,0
2026-04-01,AS,AS8643,SFO,ATL,1011,1011,0,17,1028,1544,1536,-8.0,293,2344,0,0,0,0,0
2026-01-09,AS,AS3222,LAS,JFK,1947,2219,152,28,2247,2147,2357,130.0,80,640,57,73,0,0,0
2026-02-18,AA,AA913,ORD,CLT,2332,0204,152,15,0219,0201,0418,137.0,109,872,109,11,17,0,0
2026-04-16,WN,WN5142,CLT,ATL,2048,2141,53,11,2152,0035,0106,31.0,187,1496,8,21,2,0,0
2026-04-30,B6,B65602,DFW,ATL,0823,0823,0,12,0835,1404,1330,-34.0,301,2408,0,0,0,0,0
2026-01-26,DL,DL4156,LAX,LAS,1318,1550,152,26,1616,1843,2105,142.0,285,2280,13,12,117,0,0
2026-01-24,AS,AS6169,JFK,SFO,0207,0207,0,26,0233,0415,0401,-14.0,88,704,0,0,0,0,0
2026-02-02,AA,AA2846,SFO,CLT,1108,1314,126,13,1327,1418,1551,93.0,150,1200,21,44,28,0,0
2026-01-05,B6,B65597,DFW,CLT,0506,0549,43,21,0610,0911,0937,26.0,205,1640,19,7,0,0,0
2026-01-03,WN,WN2646,ATL,DEN,0412,0412,0,20,0432,0716,0646,-30.0,144,1152,0,0,0,0,0
2026-04-08,DL,DL731,DEN,LAS,0519,0519,0,14,0533,0857,0850,-7.0,178,1424,0,0,0,0,0
2026-01-29,AA,AA6359,SEA,ATL,1927,1927,0,29,1956,0007,0014,7.0,240,1920,0,0,0,0,0
2026-02-14,AS,AS6764,CLT,DFW,1953,1953,0,18,2011,0214,0154,-20.0,341,2728,0,0,0,0,0
2026-02-28,AA,AA7178,SEA,LAS,1745,1939,114,21,2000,2106,2254,108.0,161,1288,66,16,26,0,0
2026-02-21,UA,UA5907,DEN,DFW,1501,1501,0,30,1531,1905,1859,-6.0,204,1632,0,0,0,0,0
2026-01-06,AS,AS8873,ORD,LAX,2327,2327,0,12,2339,0224,0152,-32.0,137,1096,0,0,0,0,0
2026-02-11,AS,AS8399,ATL,CLT,1511,1511,0,27,1538,1828,1808,-20.0,157,1256,0,0,0,0,0
2026-01-24,DL,DL8574,LAS,ATL,2002,2251,169,10,2301,2235,0102,147.0,113,904,10,110,27,0,0
2026-01-29,B6,B68950,JFK,DEN,0705,0922,137,10,0932,1210,1408,118.0,265,2120,62,46,10,0,0
2026-03-20,WN,WN4730,LAS,SEA,1412,1504,52,10,1514,1807,1841,34.0,195,1560,26,4,4,0,0
2026-03-11,DL,DL6767,DEN,JFK,0208,0208,0,29,0237,0746,0751,5.0,298,2384,0,0,0,0,0
2026-04-07,DL,DL5501,LAX,DFW,2020,2020,0,23,2043,0001,2340,-21.0,181,1448,0,0,0,0,0
2026-03-13,DL,DL4388,DEN,DFW,2141,0001,140,25,0026,0103,0306,123.0,162,1296,88,4,31,0,0
2026-04-28,AS,AS9805,JFK,ATL,0040,0040,0,10,0050,0445,0409,-36.0,205,1640,0,0,0,0,0
2026-01-01,DL,DL3132,LAX,LAS,1350,1350,0,24,1414,1605,1607,2.0,95,760,0,0,0,0,0
2026-03-06,UA,UA5754,DEN,LAS,0309,0309,0,14,0323,0904,0837,-27.0,315,2520,0,0,0,0,0
2026-03-26,AA,AA9815,JFK,ORD,0417,0417,0,20,0437,0846,0829,-17.0,229,1832,0,0,0,0,0
2026-03-21,UA,UA6684,LAS,LAX,1821,1821,0,20,1841,2203,2201,-2.0,182,1456,0,0,0,0,0
2026-01-28,UA,UA1540,ATL,DFW,0832,0832,0,16,0848,1401,1340,-21.0,289,2312,0,0,0,0,0
2026-03-19,AS,AS8843,CLT,DEN,1923,1923,0,22,1945,0150,0130,-20.0,347,2776,0,0,0,0,0
2026-03-19,AA,AA203,DEN,CLT,0746,0746,0,28,0814,1028,1031,3.0,122,976,0,0,0,0,0
2026-03-11,UA,UA4258,ORD,LAX,1413,1413,0,13,1426,1629,1615,-14.0,96,768,0,0,0,0,0
2026-04-17,AA,AA7011,SEA,LAS,0123,0339,136,23,0402,0541,0745,124.0,218,1744,106,8,10,0,0
2026-01-05,AA,AA5148,SFO,LAS,0246,0427,101,24,0451,0448,0620,92.0,82,656,26,27,39,0,0
2026-01-26,UA,UA2731,ORD,LAS,1133,1133,0,11,1144,1418,1351,-27.0,125,1000,0,0,0,0,0
2026-03-09,UA,UA7499,DFW,DEN,2002,2002,0,23,2025,0059,0101,2.0,257,2056,0,0,0,0,0
2026-03-26,B6,B62441,SFO,LAS,0926,1058,92,21,1119,1501,1605,64.0,295,2360,37,14,13,0,0
2026-01-25,B6,B69835,ATL,SFO,0222,0222,0,25,0247,0627,0629,2.0,205,1640,0,0,0,0,0
2026-04-02,AA,AA3609,JFK,LAX,1929,1929,0,14,1943,0144,0116,-28.0,335,2680,0,0,0,0,0
2026-01-13,AS,AS5497,SFO,SEA,1107,1130,23,23,1153,1413,1411,-2.0,146,1168,0,0,0,0,0
2026-03-15,AA,AA4628,ORD,SFO,1203,1203,0,26,1229,1405,1347,-18.0,82,656,0,0,0,0,0
2026-03-12,WN,WN1036,LAS,ORD,1926,2215,169,12,2227,2134,2359,145.0,88,704,100,34,11,0,0
2026-01-31,AS,AS4110,DFW,CLT,1952,1952,0,13,2005,2313,2256,-17.0,161,1288,0,0,0,0,0
2026-01-03,AA,AA819,SEA,LAX,1457,1457,0,28,1525,1801,1800,-1.0,144,1152,0,0,0,0,0
2026-02-16,UA,UA1813,SEA,ATL,1351,1351,0,26,1417,1534,1537,3.0,63,504,0,0,0,0,0
2026-02-17,UA,UA9758,LAX,CLT,0628,0628,0,13,0641,0820,0743,-37.0,72,576,0,0,0,0,0
2026-02-05,DL,DL964,DFW,CLT,0647,0647,0,17,0704,1006,0941,-25.0,159,1272,0,0,0,0,0
2026-04-18,DL,DL2585,ORD,LAX,1053,1154,61,12,1206,1526,1557,31.0,233,1864,21,1,9,0,0
2026-02-01,B6,B65397,SFO,JFK,2011,2011,0,23,2034,2351,2341,-10.0,180,1440,0,0,0,0,0
2026-02-27,AS,AS8660,ATL,JFK,1207,1207,0,28,1235,1607,1552,-15.0,200,1600,0,0,0,0,0
2026-02-22,AS,AS9430,DEN,JFK,1056,1056,0,10,1106,1721,1643,-38.0,345,2760,0,0,0,0,0
2026-02-11,UA,UA2515,SEA,SFO,1459,1459,0,27,1526,1951,1948,-3.0,252,2016,0,0,0,0,0
2026-03-24,AA,AA1179,SEA,DFW,2227,2227,0,11,2238,0101,0029,-32.0,114,912,0,0,0,0,0
2026-01-30,B6,B61637,ATL,LAS,0334,0334,0,13,0347,0900,0844,-16.0,286,2288,0,0,0,0,0
2026-02-21,UA,UA6011,SEA,LAX,2054,2054,0,22,2116,0316,0309,-7.0,342,2736,0,0,0,0,0
2026-01-17,UA,UA3969,LAX,CLT,1919,1919,0,14,1933,0043,0035,-8.0,284,2272,0,0,0,0,0
2026-01-14,WN,WN514,DFW,ATL,0225,0225,0,11,0236,0449,0420,-29.0,104,832,0,0,0,0,0
2026-02-20,WN,WN4622,ATL,ORD,1749,1749,0,27,1816,2340,2331,-9.0,311,2488,0,0,0,0,0
2026-03-01,AS,AS9349,SFO,JFK,0230,0230,0,29,0259,0636,0617,-19.0,206,1648,0,0,0,0,0
2026-04-17,AS,AS3363,SFO,DFW,1431,1431,0,14,1445,1946,1911,-35.0,275,2200,0,0,0,0,0
2026-02-10,UA,UA3425,SEA,DFW,2219,2311,52,30,2341,0433,0506,33.0,334,2672,12,5,16,0,0
2026-02-28,AA,AA7024,LAS,DEN,1952,1952,0,12,2004,2259,2235,-24.0,147,1176,0,0,0,0,0
2026-01-16,AS,AS7512,LAS,JFK,0929,0929,0,12,0941,1557,1544,-13.0,348,2784,0,0,0,0,0
2026-03-03,DL,DL6379,LAX,DEN,2210,2210,0,15,2225,0408,0343,-25.0,318,2544,0,0,0,0,0
2026-01-16,DL,DL8696,ORD,DEN,0203,0203,0,14,0217,0442,0424,-18.0,119,952,0,0,0,0,0
2026-03-20,B6,B67857,DEN,ORD,1742,1742,0,27,1809,2008,2007,-1.0,106,848,0,0,0,0,0
2026-01-12,AS,AS3909,SEA,JFK,0949,0949,0,13,1002,1559,1525,-34.0,330,2640,0,0,0,0,0
2026-03-08,DL,DL1887,ATL,CLT,1014,1014,0,16,1030,1632,1627,-5.0,338,2704,0,0,0,0,0
2026-04-03,WN,WN1386,CLT,DFW,1717,1717,0,23,1740,2229,2218,-11.0,272,2176,0,0,0,0,0
2026-02-14,AS,AS7538,SEA,DFW,0133,0133,0,19,0152,0707,0647,-20.0,294,2352,0,0,0,0,0
2026-02-19,B6,B66190,ATL,LAS,0507,0507,0,24,0531,1114,1052,-22.0,327,2616,0,0,0,0,0
2026-01-21,DL,DL5221,SEA,SFO,1144,1144,0,22,1206,1749,1734,-15.0,325,2600,0,0,0,0,0
2026-04-18,AA,AA6030,CLT,ORD,0955,0955,0,22,1017,1543,1527,-16.0,308,2464,0,0,0,0,0
2026-03-15,WN,WN4988,JFK,ORD,0741,0741,0,25,0806,1337,1326,-11.0,316,2528,0,0,0,0,0
2026-01-20,AA,AA2164,SFO,LAX,0028,0028,0,23,0051,0445,0423,-22.0,217,1736,0,0,0,0,0
2026-02-16,DL,DL1685,LAX,SFO,1756,2035,159,27,2102,2300,0119,139.0,264,2112,51,57,31,0,0
2026-03-25,UA,UA7599,LAS,CLT,0848,1137,169,20,1157,1054,1325,151.0,86,688,55,90,6,0,0
2026-05-01,AS,AS7205,DEN,JFK,2031,2031,0,11,2042,0303,0228,-35.0,352,2816,0,0,0,0,0
2026-03-10,AS,AS1146,SEA,DFW,1305,1446,101,22,1508,1640,1805,85.0,175,1400,38,1,46,0,0
2026-04-24,AS,AS3758,LAX,JFK,1957,1957,0,30,2027,0027,0025,-2.0,230,1840,0,0,0,0,0
2026-04-10,DL,DL1480,LAX,DFW,0338,0631,173,12,0643,0758,1042,164.0,220,1760,99,47,18,0,0
2026-01-01,AS,AS7653,JFK,LAS,1718,1718,0,25,1743,2313,2256,-17.0,315,2520,0,0,0,0,0
2026-03-26,B6,B66244,SEA,SFO,0943,1112,89,15,1127,1435,1553,78.0,252,2016,66,8,4,0,0
2026-04-26,UA,UA9201,DFW,ORD,0140,0140,0,11,0151,0656,0626,-30.0,276,2208,0,0,0,0,0
2026-02-20,DL,DL3661,JFK,LAX,0918,0918,0,24,0942,1352,1336,-16.0,234,1872,0,0,0,0,0
2026-01-09,AS,AS6332,CLT,ATL,1642,1642,0,16,1658,1914,1902,-12.0,112,896,0,0,0,0,0
2026-01-17,AS,AS9263,DFW,SFO,1917,2134,137,30,2204,2245,0055,130.0,168,1344,2,87,41,0,0
2026-02-20,AS,AS4203,DEN,ORD,1452,1452,0,20,1512,1819,1814,-5.0,167,1336,0,0,0,0,0
2026-01-21,UA,UA3530,CLT,SEA,0447,0657,130,19,0716,1110,1313,123.0,343,2744,2,67,54,0,0
2026-03-04,B6,B67644,DFW,SEA,0844,0844,0,13,0857,1225,1206,-19.0,181,1448,0,0,0,0,0
2026-01-12,DL,DL1769,SEA,LAS,1940,2057,77,10,2107,2218,2258,40.0,118,944,34,2,4,0,0
2026-02-07,B6,B63444,ATL,DEN,1859,2046,107,25,2111,2137,2311,94.0,118,944,30,15,49,0,0
2026-01-04,DL,DL9776,LAS,DEN,0318,0524,126,25,0549,0832,1024,112.0,274,2192,100,0,12,0,0
2026-03-30,UA,UA3971,SFO,DEN,1653,1653,0,15,1708,2303,2249,-14.0,330,2640,0,0,0,0,0
2026-02-04,UA,UA8399,LAX,LAS,0551,0551,0,24,0615,0804,0801,-3.0,93,744,0,0,0,0,0
2026-03-31,B6,B68103,ORD,DFW,2044,2044,0,18,2102,0122,0107,-15.0,238,1904,0,0,0,0,0
2026-04-22,WN,WN6198,JFK,LAS,0853,0932,39,17,0949,1439,1501,22.0,306,2448,9,11,2,0,0
2026-03-07,WN,WN1417,SFO,DEN,2031,2031,0,11,2042,0142,0122,-20.0,271,2168,0,0,0,0,0
2026-03-06,WN,WN6807,CLT,JFK,0737,0737,0,28,0805,1119,1102,-17.0,182,1456,0,0,0,0,0
2026-03-10,B6,B66482,SFO,LAS,1519,1519,0,19,1538,1756,1750,-6.0,117,936,0,0,0,0,0
2026-01-29,B6,B63937,SFO,DEN,1305,1305,0,16,1321,1551,1518,-33.0,126,1008,0,0,0,0,0
2026-05-01,AA,AA1883,SEA,LAX,1952,1952,0,17,2009,0221,0154,-27.0,349,2792,0,0,0,0,0
2026-02-27,UA,UA3139,LAX,CLT,0209,0209,0,18,0227,0446,0433,-13.0,117,936,0,0,0,0,0
2026-03-31,WN,WN881,CLT,SEA,0201,0201,0,13,0214,0554,0533,-21.0,193,1544,0,0,0,0,0
2026-01-22,UA,UA2711,SEA,ORD,2157,2157,0,28,2225,0041,0041,0.0,124,992,0,0,0,0,0
2026-02-11,AA,AA7632,SEA,SFO,0809,0809,0,29,0838,1246,1238,-8.0,237,1896,0,0,0,0,0
2026-03-18,AA,AA5409,SFO,CLT,1717,1717,0,10,1727,2111,2057,-14.0,194,1552,0,0,0,0,0
2026-02-03,WN,WN2785,SFO,LAX,1528,1528,0,22,1550,1844,1817,-27.0,156,1248,0,0,0,0,0
2026-03-17,WN,WN4477,ORD,LAS,1017,1017,0,30,1047,1235,1233,-2.0,98,784,0,0,0,0,0
2026-01-03,AA,AA8949,DEN,JFK,1232,1232,0,20,1252,1746,1717,-29.0,274,2192,0,0,0,0,0
2026-02-12,AS,AS9227,ORD,LAS,0223,0223,0,27,0250,0643,0628,-15.0,220,1760,0,0,0,0,0
2026-04-11,AA,AA8510,LAS,CLT,1320,1320,0,12,1332,1602,1531,-31.0,122,976,0,0,0,0,0
2026-03-09,B6,B61837,JFK,DFW,0955,0955,0,20,1015,1507,1442,-25.0,272,2176,0,0,0,0,0
2026-01-19,WN,WN115,DFW,ATL,1621,1621,0,11,1632,1941,1907,-34.0,160,1280,0,0,0,0,0
2026-02-27,UA,UA3559,DFW,ATL,2347,2347,0,14,0001,0355,0323,-32.0,208,1664,0,0,0,0,0
2026-03-09,AS,AS6017,SEA,DFW,2238,2238,0,25,2303,0230,0233,3.0,192,1536,0,0,0,0,0
2026-04-06,DL,DL9918,LAS,JFK,0440,0440,0,30,0510,0643,0638,-5.0,83,664,0,0,0,0,0
2026-03-12,WN,WN2566,LAX,ATL,0322,0550,148,21,0611,0647,0851,124.0,165,1320,120,0,4,0,0
2026-02-15,AS,AS8733,LAX,LAS,0909,0909,0,23,0932,1334,1316,-18.0,225,1800,0,0,0,0,0
2026-01-03,WN,WN6166,LAX,LAS,0850,0850,0,15,0905,1437,1432,-5.0,307,2456,0,0,0,0,0
2026-03-11,UA,UA2592,DEN,JFK,1408,1408,0,30,1438,1645,1642,-3.0,117,936,0,0,0,0,0
2026-03-06,AA,AA9479,LAX,LAS,1329,1329,0,26,1355,1806,1802,-4.0,237,1896,0,0,0,0,0
2026-03-26,AA,AA813,ORD,DEN,0856,0856,0,25,0921,1349,1340,-9.0,253,2024,0,0,0,0,0
2026-02-21,WN,WN7320,ORD,LAX,1527,1527,0,15,1542,2005,1949,-16.0,238,1904,0,0,0,0,0
2026-02-04,AS,AS1518,SEA,LAS,1053,1109,16,23,1132,1632,1644,12.0,299,2392,0,0,0,0,0
2026-04-20,UA,UA6583,ATL,JFK,2236,2236,0,28,2304,0032,0031,-1.0,76,608,0,0,0,0,0
2026-04-27,UA,UA6893,LAS,DEN,1332,1332,0,18,1350,1841,1832,-9.0,269,2152,0,0,0,0,0
2026-01-11,DL,DL9455,SFO,LAS,0726,0858,92,30,0928,0906,1046,100.0,60,480,100,0,0,0,0
2026-02-12,B6,B69154,DEN,CLT,1734,1734,0,16,1750,2349,2324,-25.0,335,2680,0,0,0,0,0
2026-04-21,DL,DL7195,SEA,DEN,2309,2309,0,21,2330,0154,0144,-10.0,125,1000,0,0,0,0,0
2026-01-24,AA,AA1102,DEN,ATL,0548,0548,0,17,0605,0730,0711,-19.0,62,496,0,0,0,0,0
2026-01-12,B6,B6348,ORD,ATL,2239,0058,139,10,0108,0456,0635,99.0,337,2696,48,12,39,0,0
2026-03-07,AA,AA1195,SEA,LAS,2135,2135,0,12,2147,0226,0153,-33.0,251,2008,0,0,0,0,0
2026-02-01,UA,UA5461,SFO,LAX,2037,2037,0,19,2056,0141,0122,-19.0,264,2112,0,0,0,0,0
2026-04-30,WN,WN2109,DEN,SEA,0912,0912,0,24,0936,1201,1146,-15.0,129,1032,0,0,0,0,0
2026-04-10,DL,DL7059,LAS,SEA,1423,1423,0,28,1451,1941,1931,-10.0,278,2224,0,0,0,0,0
2026-04-28,DL,DL2882,CLT,SFO,0111,0122,11,27,0149,0740,0747,7.0,349,2792,0,0,0,0,0
2026-03-31,WN,WN7855,JFK,LAS,2209,2209,0,20,2229,0022,0014,-8.0,93,744,0,0,0,0,0
2026-03-24,UA,UA3152,SEA,LAX,0556,0556,0,20,0616,1048,1032,-16.0,252,2016,0,0,0,0,0
2026-04-06,AS,AS8035,LAS,DEN,1927,1927,0,30,1957,0052,0049,-3.0,285,2280,0,0,0,0,0
2026-02-16,DL,DL9682,LAS,LAX,0009,0049,40,28,0117,0203,0246,43.0,74,592,25,9,9,0,0
2026-03-27,DL,DL4112,ATL,SEA,1144,1144,0,25,1209,1818,1815,-3.0,354,2832,0,0,0,0,0
2026-02-18,AS,AS2565,SEA,ORD,0027,0027,0,27,0054,0250,0230,-20.0,103,824,0,0,0,0,0
2026-01-09,WN,WN823,ATL,LAS,0659,0659,0,14,0713,1056,1022,-34.0,197,1576,0,0,0,0,0
2026-02-13,B6,B66836,DFW,LAX,1759,1759,0,26,1825,2018,2007,-11.0,99,792,0,0,0,0,0
2026-01-06,WN,WN4497,SEA,DFW,1257,1324,27,22,1346,1921,1928,7.0,344,2752,0,0,0,0,0
2026-04-22,UA,UA6955,SFO,CLT,0736,0736,0,19,0755,1021,1004,-17.0,125,1000,0,0,0,0,0
2026-02-09,AA,AA6543,SEA,CLT,0640,0843,123,19,0902,0902,1038,96.0,102,816,44,44,8,0,0
2026-04-02,DL,DL1180,SEA,DFW,0621,0621,0,10,0631,0947,0932,-15.0,166,1328,0,0,0,0,0
2026-03-22,B6,B66816,SEA,CLT,1442,1442,0,29,1511,2122,2105,-17.0,360,2880,0,0,0,0,0
2026-03-29,UA,UA8692,SEA,CLT,2156,2156,0,27,2223,0322,0304,-18.0,286,2288,0,0,0,0,0
2026-03-29,UA,UA6377,LAS,LAX,2154,2154,0,28,2222,0210,0154,-16.0,216,1728,0,0,0,0,0
2026-04-04,UA,UA9766,CLT,ORD,0652,0652,0,16,0708,1112,1044,-28.0,220,1760,0,0,0,0,0
2026-03-18,AS,AS1314,LAS,JFK,2054,2054,0,28,2122,0234,0233,-1.0,300,2400,0,0,0,0,0
2026-04-21,AA,AA4146,CLT,SEA,0452,0612,80,17,0629,1006,1120,74.0,274,2192,55,15,4,0,0
